1669185243274190080,0.00050,0.00706,0.03448,0.71245,-0.69726,0.03449,0.07110,
1669185243374101760,-0.00471,0.01619,0.03255,0.68774,-0.72134,0.02769,0.07687,
1669185243474013184,-0.01253,0.02270,0.03492,0.67190,-0.73620,0.02267,0.07777,
1669185243573923328,-0.02273,0.02665,0.04273,0.65669,-0.74948,0.02128,0.08122,
1669185243673834240,-0.03829,0.02475,0.06186,0.65212,-0.75381,0.01265,0.07969,
1669185243773744128,-0.05396,0.02528,0.08946,0.64979,-0.75632,0.00499,0.07562,
1669185243873658368,-0.07143,0.02534,0.12298,0.65015,-0.75625,0.00367,0.07332,
1669185243973573120,-0.09003,0.02545,0.15414,0.64058,-0.76482,-0.00451,0.06842,
1669185244073486848,-0.10434,0.02354,0.17994,0.64394,-0.76188,-0.00274,0.06972,
1669185244173401088,-0.11727,0.02059,0.19905,0.65042,-0.75632,-0.00631,0.06993,
1669185244273314560,-0.12953,0.01578,0.21282,0.64792,-0.75841,-0.01583,0.06899,
1669185244373228544,-0.14050,0.01092,0.22617,0.64848,-0.75739,-0.02743,0.07124,
1669185244473141760,-0.15237,0.00396,0.23699,0.64618,-0.75772,-0.04120,0.08139,
1669185244573055488,-0.16557,-0.00449,0.24726,0.64817,-0.75287,-0.05856,0.09815,
1669185244672969216,-0.18015,-0.01510,0.25627,0.65662,-0.74039,-0.07603,0.12203,
1669185244772881664,-0.19705,-0.02513,0.26266,0.66409,-0.72838,-0.09113,0.14194,
1669185244872809984,-0.21632,-0.03905,0.26768,0.65933,-0.72837,-0.10559,0.15367,
1669185244972738304,-0.23878,-0.05234,0.27788,0.65863,-0.72459,-0.11351,0.16820,
1669185245072668160,-0.26080,-0.06805,0.29025,0.66390,-0.71709,-0.11342,0.17931,
1669185245172598016,-0.28344,-0.08477,0.30204,0.66860,-0.71180,-0.11064,0.18456,
1669185245372458496,-0.33145,-0.11761,0.31856,0.66657,-0.71632,-0.11830,0.16906,
1669185245572320000,-0.38002,-0.15528,0.33711,0.66581,-0.72361,-0.11888,0.13763,
1669185245672250880,-0.40493,-0.17512,0.35138,0.66429,-0.72906,-0.11973,0.11338,
1669185245772183296,-0.42625,-0.19740,0.36455,0.66314,-0.73384,-0.11636,0.09045,
1669185245872101120,-0.44500,-0.22079,0.37716,0.67094,-0.72930,-0.11022,0.07621,
1669185245972016128,-0.45827,-0.24315,0.38391,0.67107,-0.73147,-0.10203,0.06484,
1669185246271762688,-0.50105,-0.29395,0.38748,0.67487,-0.72532,-0.11150,0.07763,
1669185246371677184,-0.52168,-0.31291,0.38559,0.67884,-0.71621,-0.12724,0.10014,
1669185246471592704,-0.54359,-0.33377,0.38448,0.67797,-0.70808,-0.14875,0.12982,
1669185246571508224,-0.56668,-0.35642,0.38546,0.67356,-0.69892,-0.17304,0.16700,
1669185246671422464,-0.59319,-0.37879,0.38737,0.66795,-0.69032,-0.19748,0.19574,
1669185246771337472,-0.62195,-0.39831,0.38849,0.65932,-0.68600,-0.21982,0.21535,
1669185246871249920,-0.65146,-0.41661,0.39094,0.65150,-0.68037,-0.24498,0.22942,
1669185246971163136,-0.68156,-0.43108,0.39440,0.65075,-0.66617,-0.26504,0.24998,
1669185247071075840,-0.71181,-0.44449,0.39473,0.64846,-0.65601,-0.27803,0.26804,
1669185247170987776,-0.74632,-0.45893,0.39430,0.64524,-0.65001,-0.28599,0.28172,
1669185247270900480,-0.78509,-0.47049,0.39434,0.64412,-0.64380,-0.28992,0.29424,
1669185247370811648,-0.82568,-0.48125,0.39334,0.64264,-0.64062,-0.29724,0.29710,
1669185247570635264,-0.89241,-0.49063,0.39012,0.64618,-0.63321,-0.29742,0.30502,
1669185247770458880,-0.92858,-0.48827,0.39246,0.64868,-0.63833,-0.28646,0.29948,
1669185247870372096,-0.92855,-0.48558,0.39596,0.64694,-0.64707,-0.28282,0.28773,
1669185247970286336,-0.92390,-0.49263,0.40065,0.64615,-0.65293,-0.28187,0.27699,
1669185248170113792,-0.90683,-0.51261,0.40528,0.63213,-0.66417,-0.29697,0.26663,
1669185248270027776,-0.90396,-0.51968,0.40775,0.62613,-0.66562,-0.30061,0.27302,
1669185248369940736,-0.90131,-0.52282,0.40737,0.62259,-0.66297,-0.30134,0.28642,
1669185248469854464,-0.89986,-0.52354,0.40698,0.61751,-0.66157,-0.30898,0.29246,
1669185248569766656,-0.89874,-0.51941,0.40397,0.60662,-0.66876,-0.30964,0.29814,
1669185248669680384,-0.90119,-0.51338,0.40270,0.59791,-0.67281,-0.31470,0.30130,
1669185248769592832,-0.90674,-0.50887,0.40663,0.59094,-0.67408,-0.31194,0.31482,
1669185248869511424,-0.91897,-0.50362,0.40418,0.57441,-0.68340,-0.32440,0.31270,
1669185248969431296,-0.93501,-0.49817,0.40213,0.56902,-0.68573,-0.33955,0.30117,
1669185249069350144,-0.94959,-0.49102,0.40569,0.57332,-0.68023,-0.33305,0.31253,
1669185249169270272,-0.96370,-0.48232,0.41243,0.58222,-0.67348,-0.31196,0.33184,
1669185249269189120,-0.98660,-0.46817,0.41576,0.59141,-0.67074,-0.29755,0.33437,
1669185249469028096,-1.04978,-0.43739,0.42050,0.60772,-0.66881,-0.28511,0.31950,
1669185249668867840,-1.12140,-0.40996,0.42619,0.61722,-0.66545,-0.28430,0.30885,
1669185249968619520,-1.23671,-0.36868,0.43223,0.61036,-0.67887,-0.27078,0.30540,
1669185250068536064,-1.26945,-0.35929,0.42693,0.62996,-0.66993,-0.27575,0.27983,
1669185250268368128,-1.30850,-0.35166,0.40340,0.63833,-0.66462,-0.30244,0.24360,
1669185250368284160,-1.32189,-0.34928,0.39384,0.63155,-0.67198,-0.30764,0.23441,
1669185250468199168,-1.32551,-0.34889,0.38934,0.61842,-0.68069,-0.30457,0.24790,
1669185250568115200,-1.32364,-0.35234,0.38696,0.60499,-0.68968,-0.30147,0.25971,
1669185250967786240,-1.27468,-0.38587,0.38107,0.59878,-0.68554,-0.31140,0.27300,
1669185251267548672,-1.20857,-0.44604,0.39996,0.59372,-0.68049,-0.31772,0.28893,
1669185251367470080,-1.18995,-0.47393,0.40950,0.60323,-0.65621,-0.32589,0.31511,
1669185251467389952,-1.17250,-0.49609,0.41685,0.60796,-0.63883,-0.32548,0.34109,
1669185251567311360,-1.16207,-0.50784,0.41962,0.58951,-0.64573,-0.33249,0.35351,
1669185251667231488,-1.15613,-0.52073,0.42153,0.57436,-0.64930,-0.34173,0.36296,
1669185251767152640,-1.15529,-0.53515,0.42672,0.57171,-0.63693,-0.34866,0.38198,
1669185251867083008,-1.16040,-0.54936,0.43154,0.56713,-0.63175,-0.35947,0.38734,
