1668700958635119872,0.11488,0.08061,0.39443,0.68676,-0.70013,-0.15834,0.11454,0.31371,-0.05283,0.76452,
1668700958735035392,0.16224,0.07541,0.46773,0.68520,-0.70615,-0.14372,0.10582,0.37644,-0.06225,0.70631,
1668700959134701824,0.29712,0.08093,0.63431,0.67145,-0.72327,-0.12876,0.09724,0.24935,0.11163,0.11449,
1668700959168007680,0.31685,0.07533,0.63481,0.66960,-0.72477,-0.12736,0.10058,0.26050,0.09491,0.07856,
1668700959201312512,0.32855,0.07424,0.63529,0.67027,-0.72408,-0.12478,0.10426,0.25239,0.09492,0.04160,
1668700959234618624,0.33795,0.07679,0.63630,0.66890,-0.72504,-0.12227,0.10926,0.24484,0.10917,-0.00444,
1668700959267923712,0.34611,0.08085,0.63743,0.66409,-0.72891,-0.12021,0.11502,0.23566,0.12262,-0.04311,
1668700959334534656,0.35971,0.08930,0.63533,0.65821,-0.73278,-0.12172,0.12239,0.20757,0.13275,-0.06667,
1668700959434451712,0.37668,0.10289,0.62982,0.65140,-0.73719,-0.12292,0.13083,0.14546,0.12882,-0.07571,
1668700959534369280,0.38871,0.11039,0.62661,0.64311,-0.74125,-0.12798,0.14348,0.08471,0.11486,-0.09121,
1668700959634285312,0.39396,0.12008,0.61982,0.63916,-0.74304,-0.13240,0.14775,0.05913,0.10987,-0.07664,
1668700959734197760,0.40059,0.12146,0.61484,0.63020,-0.74793,-0.14005,0.15436,0.05616,0.08438,-0.04934,
1668700959834108416,0.40545,0.12950,0.61176,0.63301,-0.74494,-0.13720,0.15979,0.01216,0.07911,-0.05767,
1668700959934019840,0.40988,0.12869,0.61038,0.63020,-0.74590,-0.14552,0.15907,0.00094,0.05036,-0.00303,
1668700960033931520,0.41182,0.13138,0.61322,0.63897,-0.73635,-0.15194,0.16255,0.01879,0.03149,0.05794,
1668700960133841664,0.41898,0.13220,0.62343,0.65339,-0.72261,-0.15400,0.16491,0.03503,0.07023,0.08057,
1668700960233753088,0.42660,0.13657,0.63368,0.65534,-0.72640,-0.15152,0.14107,0.00253,0.08982,0.06738,
1668700960333663232,0.43192,0.14363,0.64307,0.66537,-0.71728,-0.16192,0.12877,-0.03991,0.05824,0.08456,
1668700960433574400,0.43395,0.14781,0.65021,0.66726,-0.71042,-0.17344,0.14138,-0.02945,0.09505,0.04405,
1668700960533484544,0.42750,0.15200,0.65369,0.65847,-0.71321,-0.18762,0.15014,-0.01883,0.06362,0.04705,
1668700960633395456,0.42532,0.15464,0.65789,0.64955,-0.72030,-0.18781,0.15485,-0.03287,0.05605,0.04473,
1668700960733302784,0.41999,0.16180,0.66051,0.64178,-0.72642,-0.19059,0.15525,-0.00476,0.07340,0.04763,
1668700960833208064,0.41869,0.16648,0.66488,0.63543,-0.73091,-0.18678,0.16467,0.01216,0.04129,0.06946,
1668700960933114368,0.41950,0.16854,0.67324,0.63761,-0.72071,-0.19646,0.18823,-0.00126,-0.01649,0.12999,
1668700961033019392,0.42130,0.16578,0.68518,0.64419,-0.71120,-0.20040,0.19761,0.05781,0.03551,0.15728,
1668700961132925184,0.42871,0.16695,0.70315,0.64107,-0.71877,-0.18896,0.19158,0.07922,0.02525,0.20384,
1668700961232830720,0.43743,0.16790,0.72544,0.64020,-0.71471,-0.18847,0.20932,0.11022,0.01110,0.22099,
1668700961332735232,0.44423,0.16920,0.74488,0.63924,-0.71174,-0.18723,0.22302,0.08690,-0.00723,0.17909,
1668700961432640512,0.45156,0.16744,0.76002,0.63230,-0.71462,-0.19285,0.22874,0.08560,-0.02284,0.13992,
1668700961532544512,0.45631,0.16679,0.77361,0.62707,-0.71311,-0.20150,0.24010,0.06507,-0.00779,0.12473,
1668700961632449024,0.46189,0.16593,0.78595,0.62623,-0.71412,-0.19988,0.24066,0.05444,0.00970,0.11530,
1668700961732356096,0.46769,0.16770,0.79579,0.62421,-0.71625,-0.20197,0.23782,0.05170,0.02246,0.08811,
1668700961832263680,0.47523,0.16964,0.80321,0.62939,-0.71460,-0.18768,0.24081,0.04036,0.00897,0.06244,
1668700961932171008,0.47743,0.17012,0.80854,0.62831,-0.71066,-0.19329,0.25066,-0.02054,0.03111,0.02998,
1668700962032077312,0.47699,0.17136,0.81334,0.62334,-0.71697,-0.19874,0.24061,-0.03153,0.03132,0.05379,
1668700962131984640,0.47610,0.17273,0.81964,0.62198,-0.71983,-0.20008,0.23443,0.00392,0.01906,0.07012,
1668700962231890688,0.47851,0.17244,0.82738,0.62357,-0.71871,-0.19618,0.23694,0.02928,-0.01017,0.06118,
1668700962331797248,0.48106,0.16749,0.83367,0.62399,-0.71354,-0.20639,0.24269,0.03219,-0.05361,0.02836,
1668700962431704064,0.48538,0.16093,0.83649,0.63427,-0.70770,-0.19852,0.23971,0.06040,-0.05140,0.01070,
1668700962531609600,0.48830,0.15747,0.83713,0.63270,-0.70589,-0.20365,0.24481,0.00450,-0.04541,-0.03074,
1668700962631512064,0.48810,0.15517,0.83586,0.62912,-0.70487,-0.21154,0.25022,0.04128,-0.01999,0.00370,
1668700962731436544,0.48899,0.15146,0.83769,0.63333,-0.70331,-0.20546,0.24908,-0.01249,-0.04946,0.01233,
1668700962831362048,0.48788,0.14380,0.83834,0.62490,-0.70316,-0.22436,0.25441,-0.02863,-0.04835,0.00911,
1668700962931287040,0.48252,0.13636,0.83891,0.61392,-0.70199,-0.24551,0.26464,0.01533,-0.08292,0.03002,
1668700963031213312,0.48143,0.12735,0.84009,0.61452,-0.69212,-0.26322,0.27210,0.05009,-0.08981,-0.00722,
1668700963131140096,0.48603,0.11697,0.83937,0.62011,-0.68358,-0.26306,0.28104,0.09790,-0.08788,0.01449,
1668700963231065856,0.49633,0.10968,0.84127,0.63145,-0.67488,-0.24728,0.29098,0.05986,-0.05355,0.00901,
1668700963330992640,0.49705,0.10486,0.84198,0.63078,-0.67637,-0.24576,0.29024,0.02520,-0.04452,-0.00487,
1668700963430919168,0.49609,0.10439,0.83944,0.63072,-0.67980,-0.24289,0.28474,-0.01658,-0.02194,-0.02394,
1668700963530846720,0.49559,0.10237,0.83807,0.62825,-0.68252,-0.24774,0.27945,-0.00258,-0.02415,-0.00225,
1668700963630761984,0.49692,0.09948,0.83729,0.63045,-0.68192,-0.24679,0.27679,0.00141,-0.02924,-0.01093,
1668700963730710784,0.50051,0.09490,0.83582,0.63101,-0.68201,-0.24386,0.27787,0.00866,-0.02693,-0.01311,
1668700963830659840,0.50023,0.09271,0.83547,0.63261,-0.68071,-0.24236,0.27875,0.00078,-0.01418,-0.01082,
1668700963930609152,0.50030,0.09153,0.83553,0.63192,-0.68229,-0.24184,0.27687,0.00338,-0.00965,0.01105,
1668700964030560000,0.50088,0.09181,0.83520,0.63288,-0.68411,-0.23843,0.27316,0.00815,0.00006,-0.00360,
1668700964130511104,0.50135,0.09255,0.83398,0.63273,-0.68538,-0.23876,0.27001,-0.00472,0.00898,-0.01370,
1668700964230463488,0.49690,0.09712,0.83174,0.63063,-0.68820,-0.23987,0.26673,-0.01324,0.01493,-0.01273,
1668700964330416896,0.49528,0.09719,0.83098,0.62980,-0.68948,-0.24234,0.26315,-0.01123,0.01135,-0.00301,
1668700964430370304,0.49257,0.09914,0.83054,0.62806,-0.69053,-0.24558,0.26153,0.00641,0.01623,0.00509,
1668700964530384896,0.49466,0.09982,0.83059,0.62766,-0.69075,-0.24560,0.26190,-0.00384,0.01531,-0.00430,
1668700964630292480,0.49458,0.10164,0.83034,0.62620,-0.69192,-0.24795,0.26009,0.00649,0.02935,-0.02108,
1668700964730200832,0.49419,0.10459,0.82811,0.62294,-0.69412,-0.24959,0.26047,0.01451,0.01879,-0.03561,
1668700964830107904,0.49408,0.10635,0.82339,0.61996,-0.69410,-0.25279,0.26450,0.02765,0.00676,-0.05674,
1668700964930015744,0.48997,0.10588,0.81531,0.61988,-0.69257,-0.24974,0.27152,-0.00426,0.03972,-0.08411,
1668700965029923584,0.48788,0.11055,0.80645,0.61260,-0.69693,-0.25662,0.27047,-0.01487,0.07646,-0.12820,
1668700965129830144,0.48613,0.11947,0.79248,0.60929,-0.69876,-0.26055,0.26949,0.02366,0.08770,-0.13631,
1668700965229737472,0.49059,0.12782,0.78067,0.61058,-0.69770,-0.26018,0.26965,0.03826,0.06636,-0.12995,
1668700965329643776,0.49561,0.13558,0.76425,0.61033,-0.69407,-0.26544,0.27440,0.03106,0.08308,-0.19151,
1668700965429550848,0.50064,0.14415,0.74609,0.61010,-0.69223,-0.26907,0.27603,0.04901,0.09655,-0.18360,
1668700965529452800,0.50559,0.15350,0.72880,0.60811,-0.69051,-0.27300,0.28083,0.05363,0.07860,-0.15816,
1668700965629362688,0.51139,0.16209,0.71216,0.60956,-0.68613,-0.27427,0.28713,0.04858,0.09113,-0.18046,
1668700965729273088,0.51436,0.17262,0.69264,0.60773,-0.68442,-0.27730,0.29213,0.00237,0.12115,-0.20275,
1668700965829182720,0.51067,0.18613,0.67095,0.60156,-0.68612,-0.28352,0.29493,-0.03087,0.13084,-0.22819,
1668700965929093376,0.50839,0.19678,0.64595,0.59616,-0.68322,-0.29520,0.30110,-0.02088,0.10985,-0.24621,
1668700966029002496,0.50300,0.20867,0.62138,0.59537,-0.68104,-0.29782,0.30498,-0.00189,0.11913,-0.16899,
1668700966128912896,0.50334,0.22204,0.60801,0.59266,-0.67760,-0.30264,0.31309,-0.02420,0.16438,-0.11743,
1668700966228823040,0.50025,0.24007,0.59718,0.58791,-0.67893,-0.30584,0.31602,-0.04574,0.17000,-0.07810,
1668700966328732160,0.49365,0.25889,0.59152,0.58369,-0.67732,-0.31353,0.31975,-0.05856,0.17336,-0.02651,
1668700966428642304,0.48837,0.27683,0.59259,0.57951,-0.67900,-0.31944,0.31793,-0.07009,0.19669,0.04800,
1668700966528509696,0.47912,0.29757,0.59847,0.57221,-0.68303,-0.32831,0.31347,-0.07450,0.18457,0.07774,
1668700966628452864,0.47321,0.31661,0.60747,0.56303,-0.68825,-0.33721,0.30920,-0.04016,0.16063,0.12939,
1668700966728396032,0.46917,0.33366,0.62251,0.55820,-0.68917,-0.34322,0.30929,-0.02541,0.13776,0.18012,
1668700966828340480,0.46701,0.34913,0.63983,0.55535,-0.68951,-0.34737,0.30903,0.01018,0.11566,0.18370,
1668700966928285696,0.46925,0.36005,0.65857,0.55632,-0.68741,-0.34924,0.30986,0.01861,0.10979,0.17974,
1668700967028230144,0.47309,0.37045,0.67633,0.55399,-0.68584,-0.35286,0.31340,0.02384,0.13782,0.13739,
1668700967128176384,0.47752,0.38167,0.68865,0.55122,-0.68613,-0.35303,0.31742,0.00695,0.11250,0.10288,
1668700967228122112,0.47971,0.39126,0.69991,0.54764,-0.68438,-0.35852,0.32121,0.00708,0.10524,0.08679,
1668700967328069888,0.48018,0.40179,0.70548,0.54824,-0.68319,-0.35727,0.32409,0.01346,0.11831,0.02404,
1668700967428017664,0.47983,0.41160,0.70291,0.54792,-0.68100,-0.35905,0.32728,-0.05036,0.11276,-0.07055,
1668700967527965184,0.47349,0.42325,0.69586,0.54374,-0.68057,-0.36469,0.32890,-0.04054,0.12727,-0.05180,
1668700967627926272,0.47076,0.43324,0.69100,0.54488,-0.67796,-0.36457,0.33251,-0.04503,0.12566,-0.04129,
1668700967727833600,0.46703,0.44675,0.68485,0.54755,-0.67462,-0.36644,0.33287,-0.05723,0.16966,-0.08980,
1668700967827741440,0.46446,0.46333,0.67323,0.54889,-0.66878,-0.36893,0.33963,-0.04890,0.21696,-0.13448,
1668700967927648512,0.46016,0.48382,0.66037,0.55016,-0.66806,-0.36818,0.33980,-0.09688,0.22040,-0.09611,
1668700968027556096,0.45343,0.50307,0.65501,0.54483,-0.66802,-0.37536,0.34062,-0.11249,0.21661,-0.01366,
1668700968127463936,0.44153,0.52480,0.65579,0.54278,-0.66583,-0.38106,0.34184,-0.07511,0.21243,0.05483,
1668700968227370496,0.43440,0.54695,0.66393,0.54253,-0.66467,-0.37809,0.34774,-0.09007,0.24191,0.12211,
1668700968327277824,0.42799,0.56963,0.67634,0.54243,-0.66463,-0.38007,0.34581,-0.05126,0.23478,0.07057,
1668700968427184128,0.42572,0.59201,0.67981,0.54202,-0.66814,-0.37474,0.34550,-0.00686,0.19334,0.03336,
1668700968527091200,0.42459,0.61263,0.68358,0.53782,-0.66672,-0.37804,0.35117,-0.02447,0.21624,0.03235,
1668700968626998784,0.42088,0.63443,0.68483,0.53154,-0.66540,-0.38584,0.35473,-0.00724,0.20803,0.00967,
1668700968726903552,0.41983,0.65691,0.68298,0.53414,-0.66308,-0.38665,0.35428,0.03798,0.24181,-0.01207,
1668700968826808832,0.42508,0.67922,0.68142,0.54224,-0.65925,-0.38181,0.35438,0.03392,0.25992,-0.02816,
1668700968926713088,0.42916,0.70557,0.67969,0.54721,-0.65858,-0.37824,0.35181,-0.01576,0.27555,-0.02027,
1668700969026618112,0.42834,0.73138,0.67856,0.54614,-0.65670,-0.38091,0.35409,0.00177,0.25369,-0.00332,
1668700969126521856,0.42923,0.75545,0.67803,0.55032,-0.65324,-0.38202,0.35283,0.00284,0.25457,-0.00044,
1668700969226426368,0.42973,0.78162,0.67815,0.55025,-0.65217,-0.38166,0.35530,0.01088,0.26493,0.01828,
1668700969326330624,0.43329,0.80348,0.67982,0.55282,-0.64958,-0.38270,0.35493,0.00395,0.24724,0.00656,
1668700969426233600,0.43523,0.82658,0.68076,0.55497,-0.64670,-0.38458,0.35480,-0.00060,0.24668,0.01865,
1668700969526137344,0.43519,0.85084,0.68411,0.55500,-0.64300,-0.38877,0.35692,0.00997,0.24229,0.05649,
1668700969625093632,0.43704,0.87164,0.69097,0.55848,-0.63973,-0.39039,0.35559,0.03251,0.22454,0.07839,
1668700969726136320,0.43948,0.89422,0.70063,0.56374,-0.63526,-0.38978,0.35597,0.02523,0.22525,0.11250,
1668700969827200000,0.43900,0.91680,0.71140,0.56472,-0.63734,-0.38787,0.35277,-0.05865,0.21530,0.09455,
1668700969928286208,0.43543,0.93357,0.72193,0.55714,-0.63744,-0.39937,0.35181,-0.05925,0.20034,0.09064,
1668700970029394944,0.43027,0.95189,0.72965,0.55918,-0.63785,-0.39676,0.35077,-0.03743,0.17684,0.07739,
1668700970130524160,0.42702,0.96807,0.73521,0.56383,-0.63634,-0.39191,0.35153,-0.06121,0.18593,0.02068,
1668700970231676672,0.42052,0.98740,0.73561,0.56345,-0.63976,-0.38713,0.35122,-0.10131,0.18522,-0.01090,
1668700970299122944,0.41293,0.99856,0.73385,0.56169,-0.64181,-0.38687,0.35059,-0.11655,0.16985,-0.00825,
1668700970400311040,0.40010,1.01491,0.73107,0.56036,-0.64269,-0.38928,0.34843,-0.10439,0.15506,-0.03648,
1668700970501521920,0.39065,1.03099,0.72666,0.55888,-0.64470,-0.38502,0.35181,-0.07484,0.17334,-0.02712,
1668700970604496640,0.37924,1.04694,0.72457,0.56252,-0.64699,-0.37754,0.34991,-0.08480,0.11777,0.02911,
1668700970704294656,0.37186,1.05862,0.72883,0.56555,-0.64343,-0.37459,0.35474,-0.11995,0.13866,0.03732,
1668700970804090112,0.35590,1.07192,0.73045,0.56612,-0.64154,-0.37331,0.35857,-0.21046,0.16557,-0.00420,
1668700970870618368,0.34101,1.08381,0.73000,0.56678,-0.64567,-0.37106,0.35241,-0.24762,0.19853,-0.00003,
1668700970970407680,0.32021,1.09809,0.72878,0.55677,-0.65245,-0.37976,0.34655,-0.20989,0.17239,-0.01250,
1668700971070194688,0.30383,1.11466,0.72568,0.54669,-0.65822,-0.38763,0.34296,-0.06747,0.13916,-0.01673,
1668700971169978880,0.30126,1.12318,0.72469,0.55637,-0.65470,-0.37493,0.34820,-0.01721,0.07453,0.00334,
1668700971269758464,0.29775,1.13063,0.72437,0.56267,-0.65442,-0.36955,0.34433,-0.04477,0.09947,0.00400,
1668700971369536256,0.29278,1.14066,0.72618,0.56471,-0.65409,-0.36652,0.34487,-0.05471,0.11034,0.03368,
1668700971469309696,0.28632,1.15318,0.72954,0.57014,-0.65565,-0.35712,0.34283,-0.10321,0.12367,0.01494,
1668700971535766272,0.27945,1.16090,0.73236,0.56875,-0.65450,-0.35837,0.34602,-0.12078,0.08116,0.06153,
1668700971635566336,0.26880,1.17004,0.73606,0.57278,-0.65601,-0.35147,0.34357,-0.09850,0.13967,-0.02056,
1668700971735362816,0.25714,1.18267,0.73126,0.56569,-0.66033,-0.35606,0.34231,-0.12102,0.14078,-0.03975,
1668700971835155456,0.24648,1.19980,0.72991,0.56315,-0.65929,-0.35867,0.34576,-0.07131,0.20235,0.02857,
1668700972134516736,0.22999,1.26408,0.73755,0.56726,-0.64857,-0.36287,0.35482,-0.08108,0.27457,-0.03317,
1668700972167776512,0.22448,1.27497,0.73899,0.56494,-0.65067,-0.36588,0.35158,-0.10695,0.26328,-0.02440,
1668700972201037312,0.21983,1.28311,0.73878,0.56175,-0.65173,-0.36988,0.35055,-0.10059,0.24456,0.00594,
1668700972234296576,0.21622,1.29145,0.73773,0.56004,-0.65069,-0.37239,0.35255,-0.08730,0.23836,0.01978,
1668700972300815360,0.21411,1.30480,0.73808,0.55947,-0.64970,-0.37582,0.35162,-0.06198,0.23526,-0.01291,
1668700972400591360,0.20934,1.32761,0.73608,0.56204,-0.65323,-0.37470,0.34205,-0.06164,0.20653,-0.03405,
1668700972500364288,0.20385,1.34823,0.73384,0.55893,-0.65330,-0.38109,0.33994,-0.07578,0.19275,-0.03044,
1668700972600132864,0.18986,1.36887,0.72862,0.55192,-0.65441,-0.38772,0.34178,-0.12197,0.17786,-0.05649,
1668700972699899648,0.17518,1.38474,0.72366,0.54418,-0.65742,-0.39441,0.34075,-0.11623,0.13804,-0.02868,
1668700972799755776,0.16263,1.39687,0.71872,0.54063,-0.65869,-0.39684,0.34112,-0.10151,0.10314,-0.04879,
1668700972899545600,0.15428,1.40684,0.71452,0.53610,-0.65859,-0.40221,0.34217,-0.07638,0.09475,-0.03157,
1668700972966070272,0.15123,1.41205,0.71265,0.53759,-0.65804,-0.40167,0.34153,-0.06171,0.09014,-0.02665,
1668700973065854208,0.14307,1.42259,0.70802,0.53648,-0.66068,-0.40126,0.33864,-0.02401,0.11114,-0.04364,
1668700973165634560,0.14116,1.43503,0.70320,0.53784,-0.66181,-0.39666,0.33970,0.01491,0.08677,-0.03988,
1668700973265412352,0.14205,1.44304,0.69728,0.54251,-0.65978,-0.39335,0.34008,-0.00084,0.08846,-0.08475,
1668700973631235840,0.12927,1.49343,0.65921,0.53785,-0.66976,-0.38921,0.33265,-0.04290,0.18311,-0.08398,
1668700973664489984,0.12848,1.50010,0.65608,0.53597,-0.67042,-0.38947,0.33406,-0.02359,0.19161,-0.06670,
1668700973764253440,0.12821,1.51872,0.65225,0.53654,-0.67158,-0.38368,0.33749,-0.00712,0.21538,-0.02473,
1668700973864042496,0.13053,1.54012,0.64987,0.53853,-0.67382,-0.37917,0.33493,0.00545,0.20897,-0.02604,
1668700973963829248,0.12975,1.56198,0.64720,0.54093,-0.67372,-0.37681,0.33394,-0.00116,0.21848,-0.01643,
1668700974063611648,0.12347,1.58816,0.64494,0.54213,-0.67522,-0.37455,0.33149,-0.05707,0.24175,-0.00916,
1668700974163392000,0.11735,1.61275,0.64465,0.54021,-0.67562,-0.37823,0.32963,-0.06581,0.24473,-0.00232,
1668700974263169536,0.11259,1.63532,0.64298,0.53697,-0.67581,-0.38397,0.32790,-0.06284,0.24201,-0.00479,
1668700974362942208,0.10698,1.66038,0.64028,0.53627,-0.67928,-0.38314,0.32280,-0.06673,0.26194,-0.05312,
1668700974462713088,0.10256,1.68490,0.63545,0.53533,-0.68222,-0.37943,0.32253,-0.08183,0.24009,-0.02477,
1668700974562479360,0.09141,1.70498,0.63422,0.53424,-0.68328,-0.37973,0.32175,-0.15253,0.20801,-0.01777,
1668700974662203904,0.07301,1.72577,0.63097,0.52770,-0.68749,-0.38827,0.31326,-0.17417,0.20376,-0.01444,
1668700974762004480,0.05580,1.74556,0.62856,0.51942,-0.68536,-0.39820,0.31925,-0.12521,0.22662,-0.02090,
1668700974861803008,0.04880,1.76569,0.62676,0.51828,-0.68221,-0.39698,0.32921,-0.05607,0.21598,-0.02534,
1668700975227704064,0.01940,1.85881,0.61364,0.51998,-0.67240,-0.40445,0.33750,-0.11186,0.27948,-0.05298,
1668700975260965376,0.01506,1.86769,0.61220,0.52003,-0.67141,-0.40548,0.33818,-0.13433,0.27432,-0.03394,
1668700975294227456,0.01046,1.87587,0.61167,0.51958,-0.67051,-0.40729,0.33848,-0.15170,0.26877,-0.01710,
1668700975327487744,0.00476,1.88541,0.61103,0.51924,-0.66881,-0.40943,0.33977,-0.15104,0.27247,0.00134,
1668700975360749056,-0.00009,1.89453,0.61065,0.51989,-0.66677,-0.41060,0.34139,-0.14579,0.29385,-0.00540,
1668700975460529920,-0.01425,1.92558,0.60782,0.51804,-0.66663,-0.41344,0.34105,-0.11179,0.32489,-0.03743,
1668700975560306432,-0.02669,1.95725,0.60033,0.51534,-0.66812,-0.41065,0.34556,-0.17083,0.28804,-0.09500,
1668700975660081408,-0.04426,1.98564,0.59057,0.50612,-0.66972,-0.41954,0.34540,-0.17296,0.29350,-0.07117,
1668700975759852032,-0.05828,2.01084,0.58051,0.50124,-0.66457,-0.42705,0.35317,-0.10456,0.29021,-0.13059,
1668700975859649024,-0.06587,2.04176,0.56281,0.50256,-0.66085,-0.42946,0.35535,-0.03131,0.28702,-0.18062,
1668700975959441664,-0.06877,2.07208,0.54410,0.50170,-0.65568,-0.43344,0.36127,-0.01952,0.32131,-0.18380,
1668700976059232256,-0.07006,2.10294,0.52684,-0.49975,0.65406,0.43829,-0.36105,0.01805,0.29025,-0.11295,
1668700976159019776,-0.06678,2.13375,0.51167,0.50575,-0.64989,-0.43606,0.36292,0.04903,0.29659,-0.14937,
1668700976258803456,-0.06263,2.15816,0.49500,0.50486,-0.64733,-0.43505,0.36987,0.03645,0.23606,-0.16339,
1668700976591394560,-0.06218,2.22253,0.43019,0.50063,-0.64401,-0.44074,0.37466,0.00539,0.15541,-0.20017,
1668700976624652288,-0.06054,2.22629,0.42228,0.50105,-0.64314,-0.44064,0.37570,0.00669,0.14644,-0.19981,
1668700976691165952,-0.05896,2.23516,0.40838,0.50049,-0.64184,-0.44224,0.37680,0.00317,0.12527,-0.19664,
1668700976724422656,-0.05865,2.23937,0.40162,0.50001,-0.64097,-0.44362,0.37729,0.00824,0.12841,-0.19064,
1668700976757678080,-0.05861,2.24324,0.39496,-0.49987,0.64027,0.44470,-0.37738,0.01298,0.12609,-0.19412,
1668700976857471488,-0.05526,2.25461,0.37373,0.50106,-0.63724,-0.44634,0.37902,0.04915,0.10812,-0.21783,
1668700976957261312,-0.05047,2.26517,0.35027,0.50321,-0.63380,-0.44631,0.38195,0.01834,0.11096,-0.24336,
1668700977057048832,-0.04953,2.27551,0.32567,-0.49837,0.63252,0.45210,-0.38359,0.00548,0.11811,-0.23498,
1668700977156832256,-0.04833,2.28713,0.30174,-0.49532,0.63228,0.45301,-0.38688,0.02802,0.11432,-0.21403,
1668700977256613376,-0.04912,2.29820,0.27877,-0.49550,0.63286,0.45125,-0.38774,0.01991,0.10351,-0.21644,
1668700977356391680,-0.04793,2.30778,0.25633,-0.49634,0.63192,0.45078,-0.38874,0.00600,0.08585,-0.21672,
1668700977655704832,-0.04871,2.33741,0.19885,-0.49458,0.63083,0.45230,-0.39099,-0.01603,0.11098,-0.16857,
1668700977688960768,-0.04859,2.34071,0.19355,-0.49403,0.63077,0.45314,-0.39081,-0.03250,0.11422,-0.17255,
1668700977722215424,-0.04851,2.34463,0.18786,-0.49247,0.63178,0.45441,-0.38967,-0.03188,0.12220,-0.17388,
