1668700960533484544,0.42810,0.14893,0.65369,0.65867,-0.71304,-0.18759,0.15013,
1668700960633395456,0.42350,0.15489,0.65702,0.64972,-0.72018,-0.18758,0.15497,
1668700960833208064,0.41853,0.16718,0.66367,0.63554,-0.73081,-0.18669,0.16477,
1668700960933114368,0.41779,0.16472,0.67146,0.63802,-0.72040,-0.19635,0.18813,
1668700961033019392,0.42130,0.16302,0.68596,0.64432,-0.71109,-0.20046,0.19755,
1668700961132925184,0.42865,0.16662,0.70340,0.64108,-0.71877,-0.18892,0.19156,
1668700961232830720,0.43470,0.16889,0.72521,0.64030,-0.71467,-0.18830,0.20928,
1668700961332735232,0.44342,0.16819,0.74523,0.63932,-0.71165,-0.18747,0.22288,
1668700961532544512,0.45564,0.16570,0.77339,0.62725,-0.71296,-0.20151,0.24008,
1668700961832263680,0.47702,0.16909,0.80330,0.62931,-0.71465,-0.18761,0.24091,
1668700961932171008,0.47979,0.16872,0.80897,0.62827,-0.71064,-0.19333,0.25077,
1668700962032077312,0.47802,0.17081,0.81284,0.62328,-0.71697,-0.19892,0.24064,
1668700962431704064,0.48545,0.16248,0.83782,0.63415,-0.70777,-0.19847,0.23985,
1668700962631512064,0.48765,0.15505,0.83590,0.62911,-0.70487,-0.21157,0.25022,
1668700962831362048,0.48303,0.14168,0.83655,0.62513,-0.70306,-0.22447,0.25405,
1668700962931287040,0.47886,0.13671,0.83902,0.61430,-0.70168,-0.24541,0.26466,
1668700963031213312,0.47888,0.12621,0.83965,0.61471,-0.69203,-0.26329,0.27187,
1668700963131140096,0.48727,0.11671,0.83925,0.62031,-0.68334,-0.26285,0.28138,
1668700963231065856,0.49307,0.10981,0.84181,0.63138,-0.67508,-0.24740,0.29055,
1668700963530846720,0.49672,0.10282,0.83719,0.62810,-0.68265,-0.24776,0.27946,
1668700964030560000,0.50111,0.09207,0.83514,0.63284,-0.68413,-0.23842,0.27319,
1668700964330416896,0.49312,0.09770,0.83070,0.62980,-0.68950,-0.24241,0.26302,
1668700964730200832,0.49207,0.10531,0.82838,0.62290,-0.69417,-0.24964,0.26038,
1668700965029923584,0.48588,0.11108,0.80624,0.61255,-0.69699,-0.25670,0.27036,
1668700965429550848,0.50040,0.14470,0.74577,0.61002,-0.69229,-0.26908,0.27606,
1668700965729273088,0.51278,0.17282,0.69251,0.60773,-0.68445,-0.27734,0.29203,
1668700965829182720,0.51139,0.18613,0.66944,0.60173,-0.68595,-0.28341,0.29507,
1668700965929093376,0.50385,0.19759,0.64292,0.59629,-0.68328,-0.29530,0.30060,
1668700966128912896,0.50353,0.22264,0.60769,0.59264,-0.67761,-0.30261,0.31313,
1668700966328732160,0.49413,0.25805,0.59128,0.58373,-0.67728,-0.31360,0.31970,
1668700966528509696,0.47921,0.29895,0.59810,0.57209,-0.68312,-0.32828,0.31351,
1668700966628452864,0.47270,0.31839,0.60707,0.56284,-0.68835,-0.33737,0.30914,
1668700967028230144,0.47514,0.36920,0.67632,0.55400,-0.68579,-0.35284,0.31349,
1668700967428017664,0.47875,0.41128,0.70262,0.54799,-0.68096,-0.35904,0.32724,
1668700967827741440,0.46679,0.46205,0.67231,0.54898,-0.66868,-0.36889,0.33971,
1668700968626998784,0.41833,0.63425,0.68379,0.53162,-0.66537,-0.38581,0.35470,
1668700968826808832,0.42816,0.67831,0.68209,0.54217,-0.65927,-0.38180,0.35445,
1668700969126521856,0.42896,0.75493,0.67774,0.55035,-0.65322,-0.38200,0.35283,
1668700969426233600,0.43491,0.82644,0.68028,0.55501,-0.64667,-0.38459,0.35477,
1668700969726136320,0.44045,0.89394,0.70123,0.56375,-0.63525,-0.38976,0.35600,
1668700970130524160,0.42837,0.96820,0.73533,0.56383,-0.63632,-0.39190,0.35157,
1668700970400311040,0.39960,1.01420,0.73067,0.56039,-0.64268,-0.38929,0.34839,
1668700970604496640,0.38131,1.04658,0.72465,0.56255,-0.64696,-0.37748,0.34998,
1668700970804090112,0.35621,1.07179,0.73002,0.56615,-0.64153,-0.37328,0.35858,
1668700970970407680,0.31817,1.09849,0.72814,0.55673,-0.65251,-0.37977,0.34649,
1668700971070194688,0.30416,1.11336,0.72451,0.54680,-0.65821,-0.38752,0.34293,
1668700971169978880,0.30070,1.12199,0.72436,0.55640,-0.65473,-0.37485,0.34820,
1668700971269758464,0.29776,1.13016,0.72425,0.56269,-0.65448,-0.36941,0.34434,
1668700971469309696,0.28707,1.15404,0.72989,0.57010,-0.65564,-0.35713,0.34290,
1668700972134516736,0.22776,1.26592,0.74003,0.56715,-0.64864,-0.36291,0.35483,
1668700972300815360,0.21486,1.30573,0.73839,0.55942,-0.64971,-0.37581,0.35171,
1668700972400591360,0.21040,1.32854,0.73645,0.56198,-0.65326,-0.37473,0.34207,
1668700972600132864,0.18797,1.36830,0.72842,0.55186,-0.65447,-0.38775,0.34171,
1668700972699899648,0.17334,1.38435,0.72298,0.54412,-0.65751,-0.39436,0.34072,
1668700972899545600,0.15554,1.40616,0.71423,0.53618,-0.65851,-0.40221,0.34219,
1668700973165634560,0.14183,1.43542,0.70376,0.53783,-0.66181,-0.39665,0.33973,
1668700973631235840,0.12960,1.49385,0.65864,0.53783,-0.66975,-0.38925,0.33267,
1668700973864042496,0.12960,1.54097,0.64978,0.53851,-0.67384,-0.37916,0.33493,
1668700974063611648,0.12368,1.58824,0.64469,0.54215,-0.67520,-0.37455,0.33150,
1668700974362942208,0.10877,1.66006,0.63945,0.53639,-0.67919,-0.38308,0.32287,
1668700974562479360,0.09012,1.70557,0.63333,0.53425,-0.68328,-0.37968,0.32179,
1668700974662203904,0.07167,1.72441,0.63026,0.52774,-0.68758,-0.38813,0.31317,
1668700974762004480,0.05657,1.74324,0.62893,0.51944,-0.68547,-0.39811,0.31910,
1668700975227704064,0.01913,1.85850,0.61366,0.52004,-0.67239,-0.40446,0.33743,
1668700975660081408,-0.04364,1.98347,0.58922,0.50628,-0.66962,-0.41955,0.34535,
1668700976059232256,-0.07060,2.10412,0.52548,-0.49977,0.65403,0.43829,-0.36108,
1668700976258803456,-0.06169,2.15754,0.49359,0.50507,-0.64719,-0.43494,0.36996,
1668700976591394560,-0.06082,2.22131,0.42898,0.50077,-0.64393,-0.44067,0.37469,
1668700977057048832,-0.05036,2.27541,0.32429,-0.49842,0.63249,0.45209,-0.38359,
1668700977356391680,-0.04818,2.30754,0.25566,-0.49644,0.63186,0.45075,-0.38874,
1668700977655704832,-0.04774,2.33699,0.19922,-0.49449,0.63088,0.45232,-0.39099,
1668700977855262208,-0.05272,2.35834,0.16269,-0.48610,0.63118,0.46220,-0.38947,
1668700978154622720,-0.04564,2.39333,0.10087,-0.48835,0.63153,0.46009,-0.38858,
1668700978254404096,-0.04647,2.40498,0.07593,-0.48849,0.63547,0.46008,-0.38195,
1668700978586983936,-0.04366,2.44333,0.01081,-0.48557,0.64767,0.45610,-0.36976,
1668700978753257216,-0.04025,2.45738,-0.01035,-0.48729,0.65165,0.45230,-0.36515,
1668700978853058560,-0.03740,2.46762,-0.02132,-0.48981,0.65583,0.44748,-0.36018,
1668700978952858112,-0.03195,2.47621,-0.02908,-0.49373,0.65835,0.44200,-0.35699,
1668700979052653568,-0.02399,2.48590,-0.03502,0.50109,-0.66123,-0.43321,0.35216,
1668700979152447232,-0.01702,2.49699,-0.03829,0.50680,-0.66703,-0.42350,0.34479,
1668700979252238080,-0.01147,2.50933,-0.04040,0.51105,-0.67264,-0.41509,0.33775,
1668700979352024832,-0.00656,2.52288,-0.04240,0.51593,-0.67968,-0.40402,0.32959,
1668700979451809792,-0.00108,2.53432,-0.04212,0.52182,-0.68347,-0.39538,0.32286,
1668700979850956288,0.00455,2.57771,-0.05015,0.52439,-0.68897,-0.39020,0.31317,
1668700980549585664,-0.04672,2.69112,-0.00090,0.51822,-0.67912,-0.41029,0.31923,
1668700980948767232,-0.06988,2.76452,0.05268,0.51223,-0.68067,-0.41102,0.32461,
1668700981081824000,-0.07593,2.77893,0.06941,0.51531,-0.67634,-0.40979,0.33030,
1668700981347921152,-0.10848,2.81909,0.10756,0.51813,-0.66932,-0.40625,0.34425,
1668700981447701760,-0.13478,2.84320,0.12477,0.51661,-0.67692,-0.40125,0.33748,
1668700981880091904,-0.23316,2.92978,0.20579,0.51505,-0.67513,-0.41960,0.32071,
1668700982146215424,-0.25335,2.98651,0.24099,0.51611,-0.67790,-0.41430,0.32004,
1668700982246006528,-0.25674,2.99963,0.24684,0.52224,-0.68050,-0.40328,0.31868,
1668700982345795072,-0.26215,3.01187,0.24627,0.52625,-0.68854,-0.39349,0.30682,
1668700982445579520,-0.26688,3.02324,0.24343,0.51965,-0.69718,-0.39132,0.30128,
1668700982545361920,-0.26807,3.03308,0.24992,0.52126,-0.70242,-0.38192,0.29837,
1668700982645089280,-0.26531,3.04104,0.25535,0.52365,-0.70670,-0.37477,0.29310,
1668700983110894080,-0.24173,3.05954,0.25864,0.54757,-0.72567,-0.32535,0.26023,
1668700983343777280,-0.23722,3.03678,0.25508,0.56107,-0.71960,-0.31543,0.26054,
1668700983543382528,-0.23038,3.00625,0.22970,0.57251,-0.72030,-0.29730,0.25496,
1668700983742975488,-0.21498,2.97821,0.18976,0.57684,-0.73230,-0.26808,0.24316,
1668700983842777600,-0.20304,2.96446,0.16953,0.58181,-0.73677,-0.25499,0.23164,
1668700983942577408,-0.18748,2.95881,0.14931,0.58699,-0.74503,-0.23395,0.21363,
1668700984275220736,-0.15442,2.95020,0.09185,0.58738,-0.76122,-0.20844,0.17910,
1668700984441530624,-0.14482,2.95838,0.06823,0.58088,-0.76822,-0.20279,0.17691,
1668700984541311744,-0.14624,2.97585,0.06595,0.57780,-0.77358,-0.19397,0.17348,
1668700985173313280,-0.09196,3.09694,0.04160,0.54880,-0.78537,-0.21970,0.18370,
1668700985273102848,-0.05917,3.10908,0.03762,0.54855,-0.78645,-0.21636,0.18380,
1668700985439411456,-0.00576,3.11994,0.02414,0.55723,-0.78114,-0.21793,0.17841,
1668700985539192064,0.02447,3.12650,0.01582,0.55714,-0.78142,-0.21969,0.17526,
1668700985738590464,0.08300,3.13924,0.00133,0.56019,-0.77948,-0.22007,0.17368,
1668700985839026176,0.11032,3.14505,-0.00620,0.56176,-0.77924,-0.21975,0.17006,
1668700986274502144,0.22050,3.17217,-0.03021,0.56642,-0.78378,-0.20169,0.15546,
1668700986341534976,0.23670,3.17642,-0.03386,0.56836,-0.78478,-0.19468,0.15230,
1668700986408578048,0.25170,3.18155,-0.03774,0.56933,-0.78658,-0.18779,0.14795,
1668700986542693632,0.28174,3.19237,-0.04693,0.56747,-0.79112,-0.18062,0.13958,
1668700986643306752,0.30367,3.19768,-0.05274,0.56530,-0.79534,-0.17252,0.13453,
1668700986744130304,0.32770,3.20651,-0.05808,0.56375,-0.79848,-0.16491,0.13196,
1668700986844049664,0.35041,3.21010,-0.06366,0.56672,-0.79934,-0.15470,0.12628,
1668700986943968512,0.36736,3.21278,-0.07618,0.56674,-0.80234,-0.14593,0.11727,
1668700987376953600,0.41446,3.19499,-0.13520,0.55666,-0.81819,-0.11168,0.09067,
1668700987743329536,0.43851,3.18201,-0.16286,0.55187,-0.82348,-0.10222,0.08287,
1668700987843243008,0.43573,3.16727,-0.16297,0.55750,-0.82161,-0.09169,0.07578,
1668700987943155712,0.42666,3.14918,-0.16437,0.56013,-0.82175,-0.08027,0.06743,
1668700988043069184,0.40973,3.13661,-0.17049,0.55425,-0.82731,-0.07058,0.05822,
1668700988142981888,0.38867,3.12115,-0.17697,0.54840,-0.82998,-0.08034,0.06267,
1668700988509329664,0.33710,3.04519,-0.17922,0.55308,-0.82830,-0.06390,0.06281,
1668700988942284544,0.23310,2.96366,-0.18072,0.55180,-0.83265,-0.03462,0.03162,
1668700989242022144,0.15856,2.91879,-0.17867,0.55657,-0.83074,-0.00335,0.00933,
1668700989341933568,0.13774,2.90765,-0.18043,0.55349,-0.83275,0.01256,-0.00335,
1668700989774886400,0.04008,2.90005,-0.15923,0.55994,-0.82495,0.05990,-0.04845,
1668700989908104704,0.00879,2.91652,-0.13995,0.55838,-0.82563,0.06929,-0.04179,
1668700990041323264,-0.02563,2.94407,-0.12091,0.55167,-0.83025,0.06991,-0.03818,
1668700990141237248,-0.05226,2.95330,-0.09540,0.55156,-0.82792,0.08675,-0.05290,
1668700990440978944,-0.12443,2.99243,-0.03997,0.55540,-0.82352,0.09399,-0.06719,
1668700990640807168,-0.16107,3.02937,-0.04023,0.55977,-0.81833,0.10024,-0.08326,
1668700990740719616,-0.17565,3.05675,-0.04346,0.55817,-0.81527,0.11549,-0.10212,
1668700990840633088,-0.18743,3.08553,-0.04804,0.56379,-0.80497,0.14072,-0.11985,
1668700990940546560,-0.19595,3.12094,-0.05414,0.55282,-0.80494,0.16366,-0.14026,
1668700991040459008,-0.20570,3.16089,-0.05576,0.53121,-0.81327,0.17670,-0.15869,
1668700991140372480,-0.21621,3.18660,-0.04832,0.52982,-0.80921,0.18920,-0.16935,
1668700991240285184,-0.22278,3.20392,-0.03445,0.53778,-0.79959,0.20562,-0.17077,
1668700991673241600,-0.22801,3.26263,0.07016,0.54047,-0.76560,0.28948,-0.19482,
1668700991739850240,-0.22241,3.27918,0.07263,0.53855,-0.75924,0.30067,-0.20764,
1668700991806459904,-0.21724,3.29039,0.07189,0.53603,-0.75469,0.31033,-0.21636,
1668700991939690240,-0.20739,3.32268,0.06289,0.53251,-0.74922,0.32618,-0.22071,
1668700992039613952,-0.19782,3.35079,0.05233,0.52700,-0.74761,0.33352,-0.22828,
1668700992139537664,-0.18037,3.37301,0.04757,0.52501,-0.74199,0.34623,-0.23224,
1668700992339384576,-0.13808,3.40342,0.04717,0.52916,-0.72443,0.37174,-0.23876,
1668700992439308032,-0.12095,3.41705,0.05446,0.52779,-0.71572,0.38251,-0.25075,
1668700992539232256,-0.10900,3.43124,0.06129,0.53859,-0.70242,0.38559,-0.26046,
1668700992639155968,-0.08948,3.44993,0.06839,0.53959,-0.69419,0.39453,-0.26701,
1668700992838998528,-0.04904,3.48646,0.09076,0.54612,-0.69233,0.39948,-0.25071,
1668700993038824448,-0.00274,3.53377,0.12793,0.54307,-0.68167,0.41698,-0.25793,
1668700993238650112,0.03366,3.58535,0.15674,0.51591,-0.69995,0.41737,-0.26402,
1668700993438475776,0.05931,3.63676,0.16629,-0.49371,0.71431,-0.41886,0.26564,
1668700993538388992,0.07425,3.66877,0.16698,-0.47692,0.73480,-0.41129,0.25192,
1668700993738214144,0.09988,3.71071,0.17073,-0.47865,0.72497,-0.42032,0.26202,
1668700993838128128,0.11509,3.73481,0.16172,-0.47673,0.71832,-0.43230,0.26432,
1668700993938044160,0.13791,3.76387,0.15637,-0.46590,0.71780,-0.44473,0.26442,
1668700994137875200,0.16216,3.80707,0.15120,-0.48071,0.69364,-0.45912,0.27748,
1668700994637452544,0.27363,3.91565,0.13959,-0.46003,0.70615,-0.45907,0.28102,
1668700994837284352,0.32548,3.92808,0.13096,-0.45386,0.71285,-0.45944,0.27345,
1668700995536704512,0.50429,3.94853,0.13135,-0.45992,0.71794,-0.44451,0.27469,
1668700995636622336,0.52691,3.95181,0.13625,-0.46972,0.71578,-0.43807,0.27408,
1668700996036287744,0.60429,3.98431,0.13713,-0.48012,0.70896,-0.43840,0.27326,
1668700996535868160,0.67567,4.04385,0.15881,-0.48612,0.69805,-0.45002,0.27183,
1668700996835623936,0.71248,4.10919,0.17831,-0.48128,0.69416,-0.45378,0.28389,
1668700997035484160,0.74206,4.15981,0.19294,-0.48813,0.68744,-0.45673,0.28383,
1668700997135415040,0.76624,4.19377,0.19904,-0.49463,0.69081,-0.44869,0.27714,
1668700997235345408,0.78591,4.21416,0.20036,0.50295,-0.68061,0.44879,-0.28706,
1668700997435207936,0.82869,4.23738,0.20540,0.50909,-0.67608,0.44413,-0.29408,
1668700997635072256,0.86317,4.25036,0.21147,0.52230,-0.67777,0.43023,-0.28764,
1668700997735004160,0.87229,4.26312,0.21344,0.53342,-0.67980,0.41498,-0.28484,
1668700997834926336,0.88269,4.27674,0.21517,0.54645,-0.67402,0.40340,-0.29045,
1668700998034746880,0.90327,4.28832,0.21703,0.56228,-0.67146,0.38534,-0.29067,
1668700998134656512,0.91777,4.28818,0.21329,0.57631,-0.66281,0.37652,-0.29459,
1668700998234567168,0.93194,4.28879,0.21188,0.59122,-0.65617,0.36181,-0.29830,
1668700998334477824,0.95091,4.28754,0.21192,0.61527,-0.64403,0.34756,-0.29304,
1668700998434387200,0.98427,4.29330,0.20859,0.62926,-0.63639,0.34113,-0.28751,
1668700998534297600,1.01156,4.29792,0.19910,0.63702,-0.62682,0.34040,-0.29229,
1668700998634206976,1.04418,4.29846,0.18333,0.63527,-0.62479,0.35377,-0.28447,
1668700998734117376,1.07523,4.30032,0.16980,0.62527,-0.62852,0.36919,-0.27876,
1668700998834027264,1.09824,4.31006,0.15964,0.61533,-0.63448,0.37293,-0.28238,
1668700998933936640,1.11307,4.31926,0.14728,0.60645,-0.63759,0.37751,-0.28840,
1668700999133755648,1.14286,4.34495,0.11610,0.59061,-0.63952,0.39034,-0.29970,
1668700999233665536,1.15850,4.35755,0.09706,0.58206,-0.64348,0.39201,-0.30573,
1668700999733210880,1.19319,4.41196,0.08137,0.57699,-0.63634,0.40614,-0.31176,
1668700999833119488,1.21187,4.44749,0.08764,0.56461,-0.63790,0.41732,-0.31646,
1668701000232759040,1.28308,4.56380,0.14057,0.56610,-0.63006,0.42314,-0.32172,
1668701000532486400,1.34667,4.59498,0.13522,0.56533,-0.62692,0.42167,-0.33102,
1668701000732305408,1.43217,4.61639,0.12099,0.55075,-0.64140,0.43086,-0.31567,
1668701001032036608,1.55200,4.61228,0.11982,0.53959,-0.64295,0.44300,-0.31497,
1668701001231858432,1.62171,4.60364,0.13783,0.52690,-0.63950,0.45954,-0.31975,
1668701001431680768,1.65948,4.58290,0.18391,0.52665,-0.62528,0.47578,-0.32449,
1668701001531590912,1.66386,4.57418,0.21804,0.52983,-0.61425,0.47904,-0.33541,
1668701001731411712,1.68736,4.56690,0.27181,0.51210,-0.61976,0.49044,-0.33632,
1668701001931233792,1.70081,4.54841,0.34604,0.52344,-0.60112,0.49863,-0.34063,
1668701002031144192,1.71549,4.54473,0.38654,0.52702,-0.59454,0.49905,-0.34601,
1668701002131054848,1.73443,4.53948,0.41901,0.51899,-0.59279,0.50710,-0.34943,
1668701002330875904,1.76427,4.52286,0.49047,0.51907,-0.58831,0.51169,-0.35017,
1668701002630607104,1.79636,4.50395,0.56770,0.52204,-0.58247,0.51749,-0.34700,
1668701002830433024,1.82228,4.49991,0.61506,0.51762,-0.57809,0.52223,-0.35378,
1668701003030285312,1.86235,4.50547,0.64777,0.51630,-0.57393,0.52015,-0.36535,
1668701003330066176,1.95769,4.52343,0.66469,0.52139,-0.57903,0.51083,-0.36323,
1668701003729776384,2.05945,4.54059,0.64534,0.50914,-0.58726,0.51083,-0.36736,
1668701003929614336,2.11861,4.55135,0.61136,-0.49983,0.58885,-0.51960,0.36531,
1668701004329270784,2.21049,4.57390,0.50128,0.51441,-0.58411,0.51140,-0.36424,
1668701004429185280,2.23018,4.58410,0.45668,0.51436,-0.58860,0.50977,-0.35933,
1668701004629013248,2.26481,4.60076,0.34768,0.51218,-0.59378,0.50788,-0.35660,
1668701004728927488,2.27884,4.60719,0.29605,0.50514,-0.59802,0.50896,-0.35799,
1668701004928751872,2.30980,4.62043,0.19880,-0.49806,0.60357,-0.50782,0.36022,
1668701005028663552,2.33714,4.62661,0.15449,-0.48850,0.61529,-0.50717,0.35436,
1668701005328396288,2.39110,4.62538,0.05257,-0.48885,0.61155,-0.50988,0.35645,
1668701005628128768,2.45995,4.63462,0.01372,-0.47598,0.62195,-0.51233,0.35233,
1668701005728039680,2.48571,4.63522,0.03946,-0.48388,0.61919,-0.51036,0.34928,
1668701005827949056,2.51446,4.63859,0.06912,-0.49254,0.61242,-0.51109,0.34805,
1668701006327489792,2.62016,4.69677,0.18549,-0.48299,0.60292,-0.52878,0.35156,
1668701006427397888,2.63420,4.71250,0.20850,-0.47954,0.59478,-0.53563,0.35969,
1668701006627212800,2.66804,4.74710,0.26522,-0.47709,0.58783,-0.54109,0.36615,
1668701006727119360,2.67837,4.76476,0.29206,-0.48127,0.58340,-0.54010,0.36921,
1668701006827027712,2.68733,4.78349,0.31901,-0.48424,0.57983,-0.53834,0.37350,
1668701007026847744,2.70333,4.82340,0.38186,-0.48770,0.58629,-0.52788,0.37384,
1668701007126758400,2.70449,4.83943,0.41469,-0.49599,0.58492,-0.52218,0.37308,
1668701007226667520,2.70736,4.85659,0.44164,0.50439,-0.58450,0.51654,-0.37032,
1668701007526396416,2.72974,4.91873,0.52004,-0.49651,0.59463,-0.50651,0.37860,
1668701007626306048,2.73623,4.93123,0.53663,0.50021,-0.60008,0.49983,-0.37398,
1668701007826124544,2.75771,4.94372,0.56350,0.51271,-0.59625,0.49470,-0.36999,
1668701007926034944,2.77232,4.94882,0.57320,0.52108,-0.59759,0.48554,-0.36826,
1668701008025946368,2.79161,4.95285,0.58474,0.53126,-0.59750,0.47723,-0.36471,
1668701008125857536,2.81502,4.95775,0.59398,0.54104,-0.59809,0.46945,-0.35940,
1668701008225768192,2.83928,4.96243,0.60341,0.54920,-0.59799,0.46055,-0.35872,
1668701008425589760,2.88738,4.96462,0.61243,0.56246,-0.60135,0.44377,-0.35368,
1668701008625411328,2.93490,4.95425,0.62205,0.57138,-0.59386,0.44065,-0.35592,
1668701008825233664,3.00427,4.95894,0.64995,0.55611,-0.60703,0.44802,-0.34862,
1668701009124962048,3.05930,4.94819,0.69465,0.54650,-0.60519,0.46574,-0.34376,
1668701009324781824,3.08745,4.94426,0.73744,0.53482,-0.60820,0.47830,-0.33953,
1668701009424690688,3.09253,4.93643,0.75896,0.54462,-0.59646,0.48101,-0.34096,
1668701009624508672,3.10944,4.93442,0.81187,0.54653,-0.58963,0.48412,-0.34535,
1668701009824328704,3.12657,4.94534,0.85202,0.55096,-0.58573,0.48321,-0.34622,
1668701010024170752,3.14497,4.97052,0.87432,0.56093,-0.58357,0.47713,-0.34229,
1668701010224012032,3.16622,5.01555,0.87854,0.56406,-0.58559,0.47287,-0.33959,
1668701010523774976,3.21187,5.09178,0.85780,0.56319,-0.59105,0.47020,-0.33525,
1668701010623697152,3.23216,5.11644,0.84363,0.55740,-0.59437,0.47586,-0.33105,
1668701010723619072,3.25511,5.13977,0.82386,0.54474,-0.60061,0.48386,-0.32924,
1668701010923459840,3.29743,5.16653,0.77299,0.53257,-0.60347,0.49479,-0.32769,
1668701011123299328,3.34327,5.18799,0.71812,0.53225,-0.60779,0.49424,-0.32097,
1668701011423059712,3.40185,5.20610,0.62699,0.52903,-0.60904,0.48768,-0.33372,
1668701011622900480,3.43715,5.21035,0.55408,0.52471,-0.60978,0.49118,-0.33405,
1668701011722820352,3.45723,5.21715,0.51374,0.52039,-0.61286,0.49300,-0.33249,
1668701011822740480,3.47624,5.22043,0.47120,0.51324,-0.61130,0.50040,-0.33541,
1668701011922654720,3.49201,5.21969,0.42831,0.50631,-0.60878,0.50728,-0.34014,
1668701012022567424,3.50167,5.21495,0.38458,0.50448,-0.59948,0.51456,-0.34835,
1668701012222394368,3.51933,5.21845,0.29114,0.50508,-0.59663,0.51456,-0.35236,
1668701012322308352,3.53292,5.22769,0.24744,0.50283,-0.60637,0.51030,-0.34507,
1668701012422222336,3.54384,5.23736,0.20878,0.50178,-0.61677,0.50326,-0.33843,
1668701012522135296,3.55244,5.24125,0.17157,0.50172,-0.62343,0.49857,-0.33324,
1668701012721961984,3.56457,5.24423,0.11121,0.50030,-0.62651,0.49570,-0.33386,
1668701012821875712,3.57269,5.25018,0.08312,-0.49604,0.63299,-0.49236,0.33294,
1668701013121634816,3.60464,5.26649,0.02833,0.50332,-0.63923,0.48238,-0.32460,
1668701013221553920,3.62585,5.27659,0.02860,0.50447,-0.64621,0.47592,-0.31846,
1668701013321474560,3.64813,5.28120,0.04010,0.51230,-0.64810,0.46840,-0.31324,
1668701013421394432,3.67767,5.28508,0.06667,0.52093,-0.64907,0.46349,-0.30417,
1668701013621236480,3.73218,5.31508,0.11514,0.51374,-0.66291,0.45708,-0.29615,
1668701013721157376,3.74947,5.32682,0.13427,0.51502,-0.66832,0.45462,-0.28535,
1668701013821078272,3.75970,5.33052,0.15072,0.52149,-0.65543,0.45981,-0.29503,
1668701013920990976,3.77107,5.34891,0.16360,0.52497,-0.65350,0.45654,-0.29819,
1668701014120817664,3.80412,5.40654,0.20136,0.52004,-0.66226,0.45438,-0.29070,
1668701014220731136,3.81397,5.43530,0.22457,0.52468,-0.66404,0.44870,-0.28709,
1668701014320645120,3.82246,5.46108,0.24558,0.53062,-0.66167,0.44501,-0.28742,
1668701014520471040,3.83769,5.50442,0.30172,0.53507,-0.66143,0.44015,-0.28720,
1668701014620383488,3.84827,5.52696,0.33450,0.54091,-0.65804,0.43831,-0.28685,
1668701014720297216,3.85849,5.55245,0.36964,0.54162,-0.66110,0.43495,-0.28359,
1668701014920117504,3.88007,5.60585,0.44574,0.54055,-0.66477,0.43036,-0.28406,
1668701015020025856,3.89574,5.63279,0.48607,0.54038,-0.66452,0.42902,-0.28695,
1668701015219841024,3.93474,5.67142,0.54736,0.53877,-0.66855,0.42809,-0.28197,
1668701015419655680,3.97732,5.69488,0.59210,0.53516,-0.67261,0.42566,-0.28286,
1668701015619469568,4.02884,5.71623,0.61723,0.54370,-0.67277,0.41379,-0.28381,
1668701015719377152,4.05370,5.72695,0.62108,0.55305,-0.67374,0.40410,-0.27734,
1668701015819283968,4.08305,5.74245,0.63041,0.55932,-0.67350,0.39800,-0.27413,
